video,start,text,entities
4,5753,"Vor allem auch, wenn man Erfolg wollte mit dem … Der Bienert hat dem Pereira schon seine Statistik grausam versaut mit seiner schlechten Besetzung. Und in der Oper hat es eine so gute Besetzung gegeben, durchschnittlich hat es etwas gegeben, das nicht Besonderes ist.",Der Bienert;Pereira
4,5770,"Das hat der Pereira nicht gewollt, aber das ist beim Scholz vorher nicht so gewesen. Also von aussen weiss ich es nicht.",Pereira;Scholz
4,5779,"Er ist dann relativ schnell nach Leipzig gegangen und ich glaube dort war es nicht so sehr, dass er nach Ostdeutschland wollte, oder so etwas.",Leipzig;Ostdeutschland
4,5795,"Sondern es ist, glaube ich, der Zimmermann gewesen, der ihn irgendwie auch gestützt hat. Ich glaube, der Pereira ist nicht so ein Typ gewesen, der den Scholz stützt, der ein verständnisvoller Direktor ist für, sagen wir einmal, auch psychische Probleme.",Pereira;Scholz
4,5812,"Oder Schwankungen im Schaffen. Der Scholz hat dann seine siebente Symphonie von Beethoven, die er dann in Stuttgart gemacht hat, da hat sogar der Richard gejubelt.",Beethoven;Richard;Scholz;Stuttgart
4,5829,"Also, es ist nicht so gewesen, dass seine Schaffenskraft ganz allgemein … Er ist glaube ich, einfach mit DEM Werk nicht zurechtgekommen und dann ist auch alles andere nicht mehr gegangen. Aber so genau weiss ich es nicht.",DEM
4,5845,"Vielleicht gibt es Interviews von der Marlies Strech, darüber … ich weiss es nicht.",Marlies Strech
4,5851,"Aber auf jeden Fall, der Pereira ist dann unter Druck gewesen und hat sich dann für den Bienert entschieden. I: Machen wir eine Zäsur und dann können wir nachher weitermachen? P: Wie bitte?I: Machen wir eine Zäsur?P: Ja, können wir gut.",Bienert;I;I;P;P;Pereira
4,5862,I: Wir haben über … geredet … –,I
4,5883,"I: Es gab in der Schweiz eine Zeit, wo man über das Nationalballett diskutiert hat. Man wollte nicht an sieben Orten ein mittelmässiges Ballett an den offiziell etablierten Häusern, sondern man hat davon geträumt, auch wenn man sparen muss, EINE tolle, grosse Schweizer Kompanie zu haben, mit der man ins Ausland fahren kann quasi so ein Aushängeschild. Kannst du dich erinnern, wie das genau gekommen ist und vor allem nachher, warum man es dann verworfen hat?",I;Kannst du dich;Schweiz;Schweizer
4,5916,"P: Also, ich weiss natürlich die politischen Hintergründe nicht. Aber ich weiss nur, dass eben der Drese, dann ist das mindestens in Zürich mal zur Sprache gekommen. Er hat das auch angekündigt und er hat erstmal eine Zusammenarbeit mit der Opéra von Genf anfangen wollen, weil da war ja Pat Neary auch gewesen.",Drese;Opéra von Genf;P;Pat Neary;Zürich
4,5941,"Und dann wollten sie das machen. Er hat das aber nicht nach Schweizerische Art …, wo man so etwas lange dauern lässt und wo man dann mit allen redet und dann einen Kompromiss sucht, sondern er hat das einfach mal gerade anfangen wollen und da haben im Prinzip alle schon mal gleich abgewunken.",Schweizerische
4,5967,"Und ich glaube, es wäre auch zu dieser Zeit und wahrscheinlich auch heute ziemlich schwierig gewesen. Einfach weil die Theater alle sehr unterschiedlich arbeiten.",Zeit
4,5977,"Und die Idee wäre ja gewesen, dass man quasi basierend auf den Theaterballetten und dann aus den besten das Nationalballett macht und dann die, die quasi mehr lokal sind, die Operetteneinlage oder die Operneinlagen und einfach diese Sachen gemacht hätten.",Operetteneinlage;Operneinlagen
4,6001,"Dann hätte das Schweizer Nationalballett quasi immer die Ballettvorstellungen in jedem Theater bestritten. Und ich glaube, man ist auch aus praktischen Gründen von dieser Idee weggekommen. Weil, der Riccardo Duse hat ja eine zeitlang Bern und Luzern, beide geleitet und hat die ""Giselle"" organisiert und hat dann die beiden Truppen zusammengeführt.",Bern;Giselle;Luzern;Riccardo Duse;Schweizer Nationalballett
4,6031,"Und einfach, was wir in Zürich gehört haben und was dann später auch der Riccardo Duse erzählt hat, war die Organisation einfach so kompliziert und die verschiedenen Theater unterschiedlich funktionieren, weil man das Orchester braucht und für die Bühnenarbeiten und alles zusammen. Und mit dem Hin-und-herreisen.",Bühnenarbeiten;Hin-und-herreisen;Riccardo Duse;Zürich
4,6049,"Und später hat man das dann auf eine andere Art gemacht, einfach eine Zusammenarbeit probiert. Das war 1991, wo man ein Programm von Schweizer Choreografen gemacht hat, die dann gereist sind. Und gleichzeitig hat es ja dann in diesem Jubiläumsjahr die Aufführung gegeben, wo der Béjart eine Choreografie gemacht haben und der Spoerli, das ist auch gereist durch die ganze Schweiz.",Béjart;Schweiz;Schweizer
4,6081,"Unterdessen ist dann der Spoerli zum Beispiel dagegen gewesen, dass man das Nationalballett macht und ich glaube, man könnte nicht von den bestehenden Balletten ausgehen, sondern das hätte wie das Béjart-Ballett Lausanne etwas ganz Eigenes sein müssen, mit einem Bundesbudget, mit einer eigenen Leitung, eventuell sogar mit einem eigenen Orchester.",Béjart-Ballett Lausanne
4,6111,"Weil, sonst wäre das wahrscheinlich gar nicht gegangen, einfach weil die Koordination so schwierig ist und die Organisation mit allen Proben, mit Dekorationen, die man hin und her fährt.",
4,6123,"Ich glaube, das geht, mit dem Zusammenarbeiten von verschiedenen Theatern, wie das ja auch das Opernhaus auch macht, wenn sie das Theater in Winterthur bespielt und da zum Beispiel dem Spoerli seine ""Giselle"" war ja eigentlich erst in Winterthur und dort hat das Winterthurer Stadtorchester gespielt.",Giselle;Opernhaus;Winterthur;Winterthur;Winterthurer
4,6147,"Später erst ist es dann ins Opernhaus gekommen, dann hat auch das Orchester vom Opernhaus das gespielt. Aber es brauchte für diese Nationalballette einen eigenen, ein ZUSÄTZLICHES Ballett und ich glaube, das ist im Moment nicht machbar.",Nationalballette;Opernhaus;Opernhaus
4,6173,"I: Du hast gesagt in unserem Gespräch gesagt, ich weiss nicht bei welchem Tanzchef, dass er eine Kompanie übernommen hat, die er vorher schon hatte. Wie sieht das aus, haben Tänzerinnen und Tänzer in einer gewissen Zeit zu wenig gekonnt – also, sie sind klassisch ausgebildet gewesen und mussten plötzlich auch modern tanzen – oder war das nie ein Problem?",Tanzchef
4,6198,"P: Nein, ich glaube, das war kein Problem. Es war eher ein Problem, wo man eben von den zeitgenössischen Werken, wie sie ein Macke gemacht hat, und die gar nicht so ein riesigen Unterschied zu dem waren, was der Spuck macht … natürlich hat der Spuck Tänzer, die klassisch sehr, sehr viel besser tanzen, als das was damals möglich war.",P;Spuck
4,6224,"Aber die Intention, eben eine dramatische Gestaltung, etwas Charakteristisches von der Musik oder irgendein ein Thema zu bearbeiten, auch in Zusammenarbeit zum Beispiel mit Theaterelementen oder besondere Bühnenbildnern oder irgendwie so etwas.",
4,6243,"Ein Thema zu bearbeiten, es ist eigentlich die gleiche Intention gewesen, wie sie der Macke auch hatte, nur dort auf einem anderen Niveau.",Macke
4,6251,"Heute ist das alles viel anspruchsvoller in jeder Beziehung. Aber trotzdem, das Grundsätzliche ist eigentlich das gewesen. Und ich glaube, die hier ausgebildeten Tänzer haben genau dem entsprochen, was der Macke wollte.",
4,6270,"Genau wie die heutigen Tänzer, vom jetzigen Zürcher Ballett, das ja schon eine Weile mit Spuck arbeitet, dass die genau das am besten können, was ihr Chef von ihnen will.",Spuck;Zürcher
4,6281,"Wenn er auch viele Gastchoreografen engagieren KANN, dass er eben die Truppe so hat, wie er sie will, dass sie vor allem auch auf seine Sachen eingeschworen sind. Und das ist ja auch richtig.",
4,6295,"Ich glaube, das Umgekehrte, dass wir in der Schweiz rein klassisch ausgebildete Tänzer haben, die noch nie etwas vom Modern Dance gehört haben, und dann so etwas nicht gewachsen sind, dass wir das eigentlich nie gehabt haben,",der Schweiz
4,6314,"weil wir ja in der Zeit, in der durch den Beriozoff vor allem klassischer Tanz gefragt war oder vor allem auch Tanz vom Fokine … die ja auch auf der Petipa-Klassik beruht.",
4,6328,"Dass dort die Leute ja gar nicht bei uns in der Schweiz ausgebildet werden konnten. Das ist ja dann erst später gekommen, dass wir eine anerkannte Bühnentänzerausbildung hatten, die wirklich auf einem internationalen Niveau mithalten konnte.",der Schweiz
4,6347,"Und deswegen hat man ja auch viele Ausländer gebraucht. Ich glaube nicht, dass man sagen kann, die Tänzer sind, was man jetzt so heute hat, sind einseitig ausgebildet, dass man das nicht kann.",
4,6366,"Ich erinnere, dass Tänzer gerade die Werke von Mats Ek, die bei uns einstudiert worden sind, da finde ich nicht ""Giselle"" das Beste, sondern ""Gräs"" und ""Alte Kinder"", die wir da gehabt haben. Das ist hervorragend interpretiert gewesen.",Giselle;Mats Ek
4,6385,"I: Was ist ""Gräs"" gewesen, ich habe das nicht gesehen?",I
4,6387,"P: ""Gräs"", also Gras, das ist Gras und das wächst … es sind Teile von Gras gewesen und es ging auch um Befindlichkeiten von heutigen Menschen, ich glaube, es ist sogar nur ein Duett gewesen.",Gräs;P
4,6401,"Und das war eine Choreografie, die der Mats Ek gemacht hat, die eben ein bestimmtes Thema, bestimmte Stimmungen, bestimmte Gefühlsbeziehungen – vielleicht nicht Gefühlsbeziehungen, aber einfach Beziehungen zwischen den Menschen, wenn ihn das interessiert, das sind ja dann eigentlich für mich dann seine grössten Werke, wo er das zeigen kann.",Mats Ek
4,6433,"Dem sind sie technisch, aber auch vom Ausdruck her gewachsen gewesen. Es hat schon solche gegeben, wo ich das Gefühl hatte, nein, das könnte es jetzt … das ist nicht optimal interpretiert. Aber ich denke, das ist halt immer so. Wo dann in der Spoerli-Zeit, wo sie dann wieder mehr Balanchine getanzt haben.",Balanchine
4,6459,"Oder auch der letzte Balanchine, den wir hier in Zürich gesehen haben, das war dann wieder so ähnlich wie als die Pat Neary gekommen ist. Es ist super getanzt gewesen, es war präzise getanzt, aber nicht überlegen. Also es hat dann einfach das ganz Spezielle gefehlt. Aber ich glaube, man darf das auch nicht vergleichen.",Pat Neary;Zürich
4,6487,"Auch wenn der ""Schwanensee"" von Ratmansky hier in Zürich gut getanzt wurde und die Charaktertänze gestimmt haben.",Charaktertänze;Ratmansky;Schwanensee;Zürich
4,6500,"Es ist ganz klar, dass die Charaktertänze, wenn ich sie beim Mariinski-Ballett in St. Petersburg sehe, dass das GANZ anders ist, das ist nicht das gleiche.",Charaktertänze;GANZ;Mariinski-Ballett;St. Petersburg
4,6510,"Ob die in der Scala besser gewesen sind als bei uns in Zürich, eben ob die Yen Han, die den ungarischen Tanz angeführt hat, die ist sicher grossartig gewesen, das Corps de Ballet hat es gut gemacht, präzise.",Corps de Ballet;Scala;Zürich;ungarischen
4,6525,"Aber nicht das ganz Bestimmte, das dann die allerbeste Truppe, die es gibt, noch bringen könnte.",
4,6534,"Und wo wir mal eine Gastchoreografie hatten von der Twyla Tharp ""Push comes to shoves"". Da hatten wir am Anfang einen Gast aus Amerika, der Ethan Stiefel – natürlich kann niemand so tanzen wie der Baryshnikov, aber er hat das genau so getanzt, wie das die Twyla Tharp wollte.",Amerika;Baryshnikov;Ethan;Twyla Tharp;Twyla Tharp
4,6560,"Nämlich der grosse Unterschied zwischen der klassischen Körperhaltung und dem Herausfliegen und gerade wieder zurückhalten – der Unterschied zwischen dem modernen Tanz, wie es die Twyla Tharp macht, wo man ständig sogar während einer Pirouette das Zentrale wechseln kann, wo man von einem ins andere wechseln kann … das hat der Stiefel damals ganz genau und klar gezeigt.",Twyla Tharp
4,6597,"Und dann SPÄTER haben sie es wieder aufgenommen, da hatten sie auch einen guten Tänzer und der hat es verrissen. Und das war immer noch lustig, immer noch amüsant, aber dann ist es nicht mehr die Spannung zwischen den verschiedenen Stilen, zwischen denen sie einfach hin und her klicken konnten, das ist dann nicht mehr da gewesen.",SPÄTER
4,6619,"Und das habe ich dann schon gedacht, das ist dann nicht mehr optimal gewesen. Aber das kann es immer geben.",
4,6626,"Und ich glaube nicht, dass wir jetzt in der Schweiz, oder sagen wir in den letzten zwanzig Jahren, klassische Tänzer hatten, die das, was sie hier im Opernballett haben machen müssen, nicht konnten.",der Schweiz
4,6641,"Weil heutige Tänzer sind ja, ob sie jetzt in Stuttgart oder in Amerika oder in London oder ich weiss nicht wo, ausgebildet sind, die haben alle AUCH noch andere Tanzstile in der Ausbildung.",AUCH;Amerika;Ausbildung;London;Stuttgart
4,6659,"Und selbst die russischen Tänzer, die wir hier haben, die können das andere auch. Also, da sehe ich keinen Unterschied.",russischen
4,6672,"I: Du plädierst also dafür, dass man das lernen kann, das Switchen zwischen den Stilen. Ich erinnere mich an den Prix de Lausanne, wo man angefangen hat moderne Variationen einzuführen, und die sind einfach klassisch gewesen. Das hast du gemerkt vom Körper her, von der Haltung her. Du würdest also dafür plädieren, dass man das lernen kann?",Du plädierst also;Prix de Lausanne
4,6692,"P: Also, ich würde jetzt nicht allgemein sagen, über das, was man in der Freien Szene manchmal sieht, oder wo dann wieder etwas ganz ANDERES ist. Wo dann einer wirklich eine Bewegungssprache hat, die mit der Klassik gar nichts mehr zu tun hat.",ANDERES;P
4,6712,"Ich würde aber sagen, das was heute in den Theaterballetten gezeigt wird, also die Leute, die dort angestellt sind als Tänzer, die dort interpretieren oder je nachdem …",
4,6724,"Der Hauert hat mal eine Arbeit in Zürich gemacht, da hat er sich angepasst und die Tänzer haben das mit der Improvisation eigentlich gelernt. Sie haben es einfach in ihrem gewohnten Stil gemacht.",Zürich
4,6742,"Aber ich bin eine, von den wenigen gewesen, die das nicht so schlimm gefunden haben, wie andere. Aber trotzdem, das ist vielleicht ein Spezialfall gewesen, weil der Hauert sonst eine ganz eine eigene, andere Bewegungssprache hat.",
4,6755,"Aber eben, wenn der Spuck oder eben der Bienert damals etwas ganz anderes macht, sowohl die Choreografen als auch die Leute haben alle einen klassischen Hintergrund. Und wenn ich zum Beispiel sehe, wie das Zürcher Ballett Goecke interpretieren kann, das ist gut, oder?",Bienert;Goecke;Spuck;Zürcher
4,6780,"Also ich meine, eben auch der Goecke kommt ja nicht aus einem absolut anti-klassischen Ding heraus, sondern das ist erstmal der Grund gewesen und dann haben sie das, jeder auf seine Art, ausgeweitet, die Choreografen.",Goecke
4,6796,"Ich glaube, man hat heute kaum mehr Leute an den Theatern angestellt, die nie in einer klassischen Stunde gewesen sind. Und das kann man auch ein wenig nachkontrollieren, eben bei dem, was wir bei uns im Archiv haben.",
4,6816,"Die Sachen vom Leeder, dort kann man ziemlich genau schauen, wenn man die alten Aufnahmen anschaut, oder auch die ersten Aufnahmen vom Kurt Jooss, dann sieht man heutige Tänzer tanzen das halt anders.",Kurt Jooss;Leeder
4,6834,"""Danse macabre"", in der Rekonstruktion, das sieht anders aus. Aber, wenn eine Choreografie Substanz hat, dann nachher übersteht sie das auch. Und das ist vielleicht besser, wenn man sie so interpretiert, als wenn man das einfach vergisst und verliert.",
4,6853,"Genauso, das hat man ja eben gesehen anhand von der Rekonstruktion vom “Schwanensee"", da gibt es unendlich viele Möglichkeiten, entweder durch pausenlose Überlieferung, die die Russen haben.",Russen;Schwanensee
4,6869,"Die haben immer ""Schwanensee"" getanzt. Und jetzt lernt jede Tänzerin die Rolle schon, weil sie als Kind, als Page noch irgendwo herumsteht und noch irgendwo mitmacht.",Schwanensee
4,6880,"Und die wachsen da hinein. Und wenn sie dann Solisten werden, dann bekommen sie eine ganz eine grosse Solisten als Coach, die jede Vorstellung sieht, die jede Probe mitmacht, die ihnen aber auch einen eigenen Zugang beibringt.",
